Date,Prev Close,Open,High,Low,Close,Change,Deals,Volume,Value
03/11/2017,1250.00,1290.00,1290.00,1290.00,1290.00,40.00,62.00,157333.00,202753306.38
06/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,64.00,93976.00,118361560.31
07/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,32.00,28635.00,35799165.20
08/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,48.00,33585.00,41992346.23
09/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,48.00,33031.00,41291121.60
10/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,20.00,6521.00,8266501.41
13/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,33.00,28550.00,35689252.92
14/11/2017,1290.00,1250.00,1250.00,1250.00,1250.00,-40.00,42.00,118169.00,147669387.63
15/11/2017,1250.00,1250.00,1250.00,1250.00,1250.00,,48.00,67286.00,82323184.87
16/11/2017,1250.00,1250.00,1250.00,1250.00,1250.00,,24.00,15022.00,18708074.04
17/11/2017,1250.00,1250.01,1251.03,1250.01,1251.03,1.03,30.00,412644.00,516219154.69
20/11/2017,1251.03,1255.32,1255.90,1255.32,1255.90,4.87,47.00,99565.00,125025271.51
21/11/2017,1255.90,1261.12,1261.16,1261.12,1261.16,5.26,61.00,130118.00,164224557.32
22/11/2017,1261.16,1290.00,1300.00,1290.00,1300.00,38.84,60.00,878888.00,1139146573.95
23/11/2017,1300.00,1300.00,1301.90,1300.00,1301.90,1.90,59.00,115833.00,150637768.82
24/11/2017,1301.90,1305.00,1305.00,1305.00,1305.00,3.10,22.00,104596.00,136743180.96
27/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,37.00,40022.00,52226535.19
28/11/2017,1290.00,1290.00,1290.00,1290.00,1290.00,,45.00,52495.00,68577331.53
29/11/2017,1290.00,1315.00,1315.00,1315.00,1315.00,25.00,81.00,190266.00,249971412.13
30/11/2017,1315.00,1310.00,1315.27,1310.00,1315.00,,48.00,300483.00,394763706.18
04/12/2017,1315.00,1315.10,1330.11,1315.10,1330.11,15.11,50.00,222284.00,293720368.68
05/12/2017,1330.11,1330.11,1330.11,1330.11,1330.11,,25.00,9772.00,13227510.57
